Year,State,Stratification,Medicaid_Spending,Median_Income,Mortality
2012,Delaware,"Black, non-Hispanic",2896,48970,108.0
2012,Delaware,Female,2896,48970,438.0
2013,Delaware,Male,2896,54090,411.0
2013,Delaware,Male,2896,52220,411.0
2013,Delaware,Female,2896,54090,453.0
2013,Delaware,Female,2896,52220,453.0
2013,Delaware,"Black, non-Hispanic",2896,54090,100.0
2013,Delaware,"Black, non-Hispanic",2896,52220,100.0
2013,Delaware,Overall,2896,54090,864.0
2013,Delaware,Overall,2896,52220,864.0
2013,Delaware,"White, non-Hispanic",2896,54090,748.0
2013,Delaware,"White, non-Hispanic",2896,52220,748.0
2014,Delaware,"White, non-Hispanic",3043,57520,738.0
2014,Delaware,"Black, non-Hispanic",3043,57520,98.0
2014,Delaware,Male,3043,57520,418.0
2014,Delaware,Overall,3043,57520,862.0
2014,Delaware,Female,3043,57520,444.0
2015,Delaware,Female,3172,57760,434.0
2015,Delaware,Male,3172,57760,478.0
2015,Delaware,Overall,3172,57760,912.0
2015,Delaware,"White, non-Hispanic",3172,57760,784.0
2015,Delaware,"Black, non-Hispanic",3172,57760,112.0
2016,Delaware,Male,3316,58050,461.0
2016,Delaware,Overall,3316,58050,974.0
2016,Delaware,Female,3316,58050,513.0
2016,Delaware,"Black, non-Hispanic",3316,58050,126.0
2016,Delaware,"White, non-Hispanic",3316,58050,827.0
2017,Delaware,Male,3775,64960,482.0
2017,Delaware,Male,3775,62320,482.0
2017,Delaware,"Black, non-Hispanic",3775,64960,113.0
2017,Delaware,"Black, non-Hispanic",3775,62320,113.0
2017,Delaware,Female,3775,64960,493.0
2017,Delaware,Female,3775,62320,493.0
2017,Delaware,Overall,3775,64960,975.0
2017,Delaware,Overall,3775,62320,975.0
2017,Delaware,"White, non-Hispanic",3775,64960,846.0
2017,Delaware,"White, non-Hispanic",3775,62320,846.0
2018,Delaware,Male,3802,65010,448.0
2018,Delaware,"Black, non-Hispanic",3802,65010,124.0
2018,Delaware,"White, non-Hispanic",3802,65010,822.0
2018,Delaware,Female,3802,65010,517.0
2018,Delaware,Overall,3802,65010,965.0
2019,Delaware,Male,3988,74190,432.0
2019,Delaware,Female,3988,74190,441.0
2019,Delaware,"Black, non-Hispanic",3988,74190,108.0
2019,Delaware,"White, non-Hispanic",3988,74190,752.0
2019,Delaware,Overall,3988,74190,873.0
2020,Delaware,Male,4115,70020,542.0
2020,Delaware,Overall,4115,70020,1099.0
2020,Delaware,"Black, non-Hispanic",4115,70020,133.0
2020,Delaware,"White, non-Hispanic",4115,70020,951.0
2020,Delaware,Female,4115,70020,557.0
2011,Florida,Overall,32319,45110,18287.0
2011,Florida,Asian or Pacific Islander,32319,45110,39.0
2011,Florida,Male,32319,45110,9523.0
2011,Florida,Hispanic,32319,45110,1461.0
2011,Florida,"White, non-Hispanic",32319,45110,15716.0
2011,Florida,"Black, non-Hispanic",32319,45110,986.0
2011,Florida,Female,32319,45110,8764.0
2012,Florida,American Indian or Alaska Native,33151,46070,30.0
2012,Florida,Male,33151,46070,9651.0
2012,Florida,"White, non-Hispanic",33151,46070,16193.0
2012,Florida,Female,33151,46070,9235.0
2012,Florida,"Black, non-Hispanic",33151,46070,1046.0
2012,Florida,Asian or Pacific Islander,33151,46070,61.0
2012,Florida,Hispanic,33151,46070,1508.0
2012,Florida,Overall,33151,46070,18886.0
2013,Florida,Hispanic,33769,48530,1647.0
2013,Florida,Hispanic,33769,47890,1647.0
2013,Florida,Overall,33769,48530,20299.0
2013,Florida,Overall,33769,47890,20299.0
2013,Florida,Female,33769,48530,9975.0
2013,Florida,Female,33769,47890,9975.0
2013,Florida,American Indian or Alaska Native,33769,48530,44.0
2013,Florida,American Indian or Alaska Native,33769,47890,44.0
2013,Florida,"Black, non-Hispanic",33769,48530,1162.0
2013,Florida,"Black, non-Hispanic",33769,47890,1162.0
2013,Florida,"White, non-Hispanic",33769,48530,17315.0
2013,Florida,"White, non-Hispanic",33769,47890,17315.0
2013,Florida,Asian or Pacific Islander,33769,48530,71.0
2013,Florida,Asian or Pacific Islander,33769,47890,71.0
2013,Florida,Male,33769,48530,10324.0
2013,Florida,Male,33769,47890,10324.0
2014,Florida,Asian or Pacific Islander,36619,46140,78.0
2014,Florida,Female,36619,46140,9977.0
2014,Florida,"White, non-Hispanic",36619,46140,17129.0
2014,Florida,American Indian or Alaska Native,36619,46140,30.0
2014,Florida,Male,36619,46140,10248.0
2014,Florida,Overall,36619,46140,20225.0
2014,Florida,Hispanic,36619,46140,1680.0
2014,Florida,"Black, non-Hispanic",36619,46140,1232.0
2015,Florida,Male,34908,48830,10819.0
2015,Florida,Overall,34908,48830,21341.0
2015,Florida,Asian or Pacific Islander,34908,48830,90.0
2015,Florida,"White, non-Hispanic",34908,48830,18079.0
2015,Florida,"Black, non-Hispanic",34908,48830,1254.0
2015,Florida,Hispanic,34908,48830,1778.0
2015,Florida,Female,34908,48830,10522.0
2015,Florida,American Indian or Alaska Native,34908,48830,38.0
2016,Florida,Male,36522,51180,11550.0
2016,Florida,Asian or Pacific Islander,36522,51180,92.0
2016,Florida,Overall,36522,51180,22546.0
2016,Florida,American Indian or Alaska Native,36522,51180,36.0
2016,Florida,Female,36522,51180,10996.0
2016,Florida,"Black, non-Hispanic",36522,51180,1445.0
2016,Florida,"White, non-Hispanic",36522,51180,19034.0
2016,Florida,Hispanic,36522,51180,1938.0
2017,Florida,Hispanic,38645,53090,2115.0
2017,Florida,Hispanic,38645,53680,2115.0
2017,Florida,Overall,38645,53090,23906.0
2017,Florida,Overall,38645,53680,23906.0
2017,Florida,"Black, non-Hispanic",38645,53090,1518.0
2017,Florida,"Black, non-Hispanic",38645,53680,1518.0
2017,Florida,American Indian or Alaska Native,38645,53090,54.0
2017,Florida,American Indian or Alaska Native,38645,53680,54.0
2017,Florida,"White, non-Hispanic",38645,53090,19998.0
2017,Florida,"White, non-Hispanic",38645,53680,19998.0
2017,Florida,Female,38645,53090,11708.0
2017,Florida,Female,38645,53680,11708.0
2017,Florida,Asian or Pacific Islander,38645,53090,115.0
2017,Florida,Asian or Pacific Islander,38645,53680,115.0
2017,Florida,Male,38645,53090,12198.0
2017,Florida,Male,38645,53680,12198.0
2018,Florida,Asian or Pacific Islander,39414,54640,107.0
2018,Florida,Female,39414,54640,11507.0
2018,Florida,Male,39414,54640,12129.0
2018,Florida,"White, non-Hispanic",39414,54640,19995.0
2018,Florida,Hispanic,39414,54640,2001.0
2018,Florida,American Indian or Alaska Native,39414,54640,28.0
2018,Florida,Overall,39414,54640,23636.0
2018,Florida,"Black, non-Hispanic",39414,54640,1475.0
2019,Florida,Hispanic,39895,58370,2079.0
2019,Florida,Female,39895,58370,11518.0
2019,Florida,American Indian or Alaska Native,39895,58370,31.0
2019,Florida,"Black, non-Hispanic",39895,58370,1469.0
2019,Florida,"White, non-Hispanic",39895,58370,20153.0
2019,Florida,Overall,39895,58370,23863.0
2019,Florida,Male,39895,58370,12345.0
2019,Florida,Asian or Pacific Islander,39895,58370,125.0
2020,Florida,"Black, non-Hispanic",43064,57760,1959.0
2020,Florida,Overall,43064,57760,27227.0
2020,Florida,Asian or Pacific Islander,43064,57760,133.0
2020,Florida,American Indian or Alaska Native,43064,57760,36.0
2020,Florida,"White, non-Hispanic",43064,57760,22242.0
2020,Florida,Hispanic,43064,57760,2852.0
2020,Florida,Female,43064,57760,12954.0
2020,Florida,Male,43064,57760,14273.0
2011,Georgia,"White, non-Hispanic",15156,45970,5465.0
2011,Georgia,"Black, non-Hispanic",15156,45970,863.0
2011,Georgia,Overall,15156,45970,6375.0
2011,Georgia,Male,15156,45970,3168.0
2011,Georgia,Female,15156,45970,3207.0
2012,Georgia,Asian or Pacific Islander,15592,48120,28.0
2012,Georgia,Overall,15592,48120,6634.0
2012,Georgia,Hispanic,15592,48120,25.0
2012,Georgia,Male,15592,48120,3380.0
2012,Georgia,"White, non-Hispanic",15592,48120,5615.0
2012,Georgia,"Black, non-Hispanic",15592,48120,955.0
2012,Georgia,Female,15592,48120,3254.0
2013,Georgia,Male,16271,46990,3551.0
2013,Georgia,Male,16271,47440,3551.0
2013,Georgia,Hispanic,16271,46990,20.0
2013,Georgia,Hispanic,16271,47440,20.0
2013,Georgia,Overall,16271,46990,6916.0
2013,Georgia,Overall,16271,47440,6916.0
2013,Georgia,Asian or Pacific Islander,16271,46990,28.0
2013,Georgia,Asian or Pacific Islander,16271,47440,28.0
2013,Georgia,Female,16271,46990,3365.0
2013,Georgia,Female,16271,47440,3365.0
2013,Georgia,"Black, non-Hispanic",16271,46990,1049.0
2013,Georgia,"Black, non-Hispanic",16271,47440,1049.0
2013,Georgia,"White, non-Hispanic",16271,46990,5813.0
2013,Georgia,"White, non-Hispanic",16271,47440,5813.0
2014,Georgia,"Black, non-Hispanic",17552,49560,1021.0
2014,Georgia,Female,17552,49560,3394.0
2014,Georgia,Overall,17552,49560,6761.0
2014,Georgia,Asian or Pacific Islander,17552,49560,36.0
2014,Georgia,Hispanic,17552,49560,38.0
2014,Georgia,Male,17552,49560,3367.0
2014,Georgia,"White, non-Hispanic",17552,49560,5664.0
2015,Georgia,Female,17562,50770,3412.0
2015,Georgia,"White, non-Hispanic",17562,50770,5882.0
2015,Georgia,Asian or Pacific Islander,17562,50770,29.0
2015,Georgia,"Black, non-Hispanic",17562,50770,1055.0
2015,Georgia,Overall,17562,50770,7008.0
2015,Georgia,Male,17562,50770,3596.0
2015,Georgia,Hispanic,17562,50770,37.0
2016,Georgia,Hispanic,17962,53530,40.0
2016,Georgia,Male,17962,53530,3820.0
2016,Georgia,Asian or Pacific Islander,17962,53530,37.0
2016,Georgia,Overall,17962,53530,7566.0
2016,Georgia,Female,17962,53530,3746.0
2016,Georgia,"Black, non-Hispanic",17962,53530,1170.0
2016,Georgia,"White, non-Hispanic",17962,53530,6312.0
2017,Georgia,Male,18900,57990,3939.0
2017,Georgia,Male,18900,57020,3939.0
2017,Georgia,Hispanic,18900,57990,57.0
2017,Georgia,Hispanic,18900,57020,57.0
2017,Georgia,Overall,18900,57990,7837.0
2017,Georgia,Overall,18900,57020,7837.0
2017,Georgia,Asian or Pacific Islander,18900,57990,44.0
2017,Georgia,Asian or Pacific Islander,18900,57020,44.0
2017,Georgia,"Black, non-Hispanic",18900,57990,1249.0
2017,Georgia,"Black, non-Hispanic",18900,57020,1249.0
2017,Georgia,"White, non-Hispanic",18900,57990,6480.0
2017,Georgia,"White, non-Hispanic",18900,57020,6480.0
2017,Georgia,Female,18900,57990,3898.0
2017,Georgia,Female,18900,57020,3898.0
2018,Georgia,Female,19783,55820,4028.0
2018,Georgia,Overall,19783,55820,8125.0
2018,Georgia,"Black, non-Hispanic",19783,55820,1306.0
2018,Georgia,Hispanic,19783,55820,50.0
2018,Georgia,Male,19783,55820,4097.0
2018,Georgia,"White, non-Hispanic",19783,55820,6716.0
2018,Georgia,Asian or Pacific Islander,19783,55820,43.0
2019,Georgia,Hispanic,19902,56630,67.0
2019,Georgia,"Black, non-Hispanic",19902,56630,1341.0
2019,Georgia,Female,19902,56630,4006.0
2019,Georgia,Asian or Pacific Islander,19902,56630,36.0
2019,Georgia,Overall,19902,56630,7934.0
2019,Georgia,"White, non-Hispanic",19902,56630,6480.0
2019,Georgia,Male,19902,56630,3928.0
2020,Georgia,"Black, non-Hispanic",20197,59270,1573.0
2020,Georgia,Male,20197,59270,4418.0
2020,Georgia,Asian or Pacific Islander,20197,59270,53.0
2020,Georgia,Female,20197,59270,4294.0
2020,Georgia,Overall,20197,59270,8712.0
2020,Georgia,Hispanic,20197,59270,55.0
2020,Georgia,"White, non-Hispanic",20197,59270,7028.0
2011,Hawaii,Asian or Pacific Islander,2764,59050,324.0
2011,Hawaii,Female,2764,59050,236.0
2011,Hawaii,Overall,2764,59050,594.0
2011,Hawaii,Male,2764,59050,358.0
2011,Hawaii,Hispanic,2764,59050,30.0
2011,Hawaii,"White, non-Hispanic",2764,59050,230.0
2012,Hawaii,"White, non-Hispanic",2476,56260,198.0
2012,Hawaii,Overall,2476,56260,551.0
2012,Hawaii,Female,2476,56260,217.0
2012,Hawaii,Male,2476,56260,334.0
2012,Hawaii,Asian or Pacific Islander,2476,56260,299.0
2012,Hawaii,Hispanic,2476,56260,36.0
2013,Hawaii,Hispanic,2855,64240,33.0
2013,Hawaii,Hispanic,2855,61410,33.0
2013,Hawaii,Asian or Pacific Islander,2855,64240,309.0
2013,Hawaii,Asian or Pacific Islander,2855,61410,309.0
2013,Hawaii,Overall,2855,64240,569.0
2013,Hawaii,Overall,2855,61410,569.0
2013,Hawaii,Female,2855,64240,220.0
2013,Hawaii,Female,2855,61410,220.0
2013,Hawaii,"White, non-Hispanic",2855,64240,216.0
2013,Hawaii,"White, non-Hispanic",2855,61410,216.0
2013,Hawaii,Male,2855,64240,349.0
2013,Hawaii,Male,2855,61410,349.0
2014,Hawaii,Hispanic,3438,71220,23.0
2014,Hawaii,Male,3438,71220,349.0
2014,Hawaii,Asian or Pacific Islander,3438,71220,310.0
2014,Hawaii,"White, non-Hispanic",3438,71220,242.0
2014,Hawaii,Overall,3438,71220,589.0
2014,Hawaii,Female,3438,71220,240.0
2015,Hawaii,Hispanic,3431,64510,31.0
2015,Hawaii,Asian or Pacific Islander,3431,64510,366.0
2015,Hawaii,Female,3431,64510,272.0
2015,Hawaii,Overall,3431,64510,685.0
2015,Hawaii,Male,3431,64510,413.0
2015,Hawaii,"White, non-Hispanic",3431,64510,272.0
2016,Hawaii,Asian or Pacific Islander,3767,72130,362.0
2016,Hawaii,"White, non-Hispanic",3767,72130,254.0
2016,Hawaii,Male,3767,72130,402.0
2016,Hawaii,Female,3767,72130,272.0
2016,Hawaii,Overall,3767,72130,674.0
2016,Hawaii,Hispanic,3767,72130,41.0
2017,Hawaii,Hispanic,3857,73600,44.0
2017,Hawaii,Hispanic,3857,73580,44.0
2017,Hawaii,Asian or Pacific Islander,3857,73600,369.0
2017,Hawaii,Asian or Pacific Islander,3857,73580,369.0
2017,Hawaii,Overall,3857,73600,710.0
2017,Hawaii,Overall,3857,73580,710.0
2017,Hawaii,"White, non-Hispanic",3857,73600,284.0
2017,Hawaii,"White, non-Hispanic",3857,73580,284.0
2017,Hawaii,Female,3857,73600,295.0
2017,Hawaii,Female,3857,73580,295.0
2017,Hawaii,Male,3857,73600,415.0
2017,Hawaii,Male,3857,73580,415.0
2018,Hawaii,Hispanic,3706,80110,39.0
2018,Hawaii,Male,3706,80110,451.0
2018,Hawaii,"White, non-Hispanic",3706,80110,251.0
2018,Hawaii,Female,3706,80110,272.0
2018,Hawaii,Overall,3706,80110,723.0
2018,Hawaii,Asian or Pacific Islander,3706,80110,416.0
2019,Hawaii,Female,3805,88010,264.0
2019,Hawaii,Male,3805,88010,419.0
2019,Hawaii,"White, non-Hispanic",3805,88010,245.0
2019,Hawaii,Overall,3805,88010,683.0
2019,Hawaii,Asian or Pacific Islander,3805,88010,381.0
2019,Hawaii,Hispanic,3805,88010,35.0
2020,Hawaii,"White, non-Hispanic",3974,80830,255.0
2020,Hawaii,Asian or Pacific Islander,3974,80830,394.0
2020,Hawaii,Female,3974,80830,280.0
2020,Hawaii,Male,3974,80830,439.0
2020,Hawaii,Overall,3974,80830,719.0
2020,Hawaii,Hispanic,3974,80830,39.0
2011,Idaho,"White, non-Hispanic",2571,47460,1460.0
2011,Idaho,Male,2571,47460,801.0
2011,Idaho,Female,2571,47460,686.0
2011,Idaho,Overall,2571,47460,1487.0
2012,Idaho,Overall,3010,47920,1363.0
2012,Idaho,Female,3010,47920,608.0
2012,Idaho,Male,3010,47920,755.0
2012,Idaho,Hispanic,3010,47920,21.0
2012,Idaho,"White, non-Hispanic",3010,47920,1327.0
2013,Idaho,Overall,3216,48470,1420.0
2013,Idaho,Overall,3216,51770,1420.0
2013,Idaho,Female,3216,48470,674.0
2013,Idaho,Female,3216,51770,674.0
2013,Idaho,"White, non-Hispanic",3216,48470,1388.0
2013,Idaho,"White, non-Hispanic",3216,51770,1388.0
2013,Idaho,Male,3216,48470,746.0
2013,Idaho,Male,3216,51770,746.0
2014,Idaho,"White, non-Hispanic",3110,53440,1473.0
2014,Idaho,Female,3110,53440,719.0
2014,Idaho,Overall,3110,53440,1513.0
2014,Idaho,Hispanic,3110,53440,21.0
2014,Idaho,Male,3110,53440,794.0
2015,Idaho,Male,3262,51620,797.0
2015,Idaho,"White, non-Hispanic",3262,51620,1430.0
2015,Idaho,Hispanic,3262,51620,24.0
2015,Idaho,Overall,3262,51620,1472.0
2015,Idaho,Female,3262,51620,675.0
2016,Idaho,Overall,3263,56560,1582.0
2016,Idaho,Female,3263,56560,728.0
2016,Idaho,Hispanic,3263,56560,21.0
2016,Idaho,Male,3263,56560,854.0
2016,Idaho,"White, non-Hispanic",3263,56560,1544.0
2017,Idaho,Overall,3487,59500,1689.0
2017,Idaho,Overall,3487,60210,1689.0
2017,Idaho,"White, non-Hispanic",3487,59500,1640.0
2017,Idaho,"White, non-Hispanic",3487,60210,1640.0
2017,Idaho,Female,3487,59500,793.0
2017,Idaho,Female,3487,60210,793.0
2017,Idaho,Male,3487,59500,896.0
2017,Idaho,Male,3487,60210,896.0
2017,Idaho,Hispanic,3487,59500,26.0
2017,Idaho,Hispanic,3487,60210,26.0
2018,Idaho,Female,3772,58730,776.0
2018,Idaho,"White, non-Hispanic",3772,58730,1666.0
2018,Idaho,Hispanic,3772,58730,20.0
2018,Idaho,Overall,3772,58730,1713.0
2018,Idaho,Male,3772,58730,937.0
2019,Idaho,American Indian or Alaska Native,4018,65990,22.0
2019,Idaho,Overall,4018,65990,1896.0
2019,Idaho,Male,4018,65990,1001.0
2019,Idaho,"White, non-Hispanic",4018,65990,1826.0
2019,Idaho,Female,4018,65990,895.0
2019,Idaho,Hispanic,4018,65990,33.0
2020,Idaho,Male,4871,66730,1059.0
2020,Idaho,Overall,4871,66730,1933.0
2020,Idaho,Hispanic,4871,66730,33.0
2020,Idaho,Female,4871,66730,874.0
2020,Idaho,"White, non-Hispanic",4871,66730,1867.0
2011,Illinois,Male,25620,50640,4762.0
2011,Illinois,"Black, non-Hispanic",25620,50640,888.0
2011,Illinois,Asian or Pacific Islander,25620,50640,72.0
2011,Illinois,Overall,25620,50640,9728.0
2011,Illinois,Hispanic,25620,50640,145.0
2011,Illinois,"White, non-Hispanic",25620,50640,8600.0
2011,Illinois,Female,25620,50640,4966.0
2012,Illinois,Asian or Pacific Islander,26387,51740,67.0
2012,Illinois,Overall,26387,51740,9609.0
2012,Illinois,Hispanic,26387,51740,154.0
2012,Illinois,Male,26387,51740,4726.0
2012,Illinois,"Black, non-Hispanic",26387,51740,900.0
2012,Illinois,Female,26387,51740,4883.0
2012,Illinois,"White, non-Hispanic",26387,51740,8455.0
2013,Illinois,Asian or Pacific Islander,31008,53940,80.0
2013,Illinois,Asian or Pacific Islander,31008,57200,80.0
2013,Illinois,Hispanic,31008,53940,163.0
2013,Illinois,Hispanic,31008,57200,163.0
2013,Illinois,Male,31008,53940,4894.0
2013,Illinois,Male,31008,57200,4894.0
2013,Illinois,"Black, non-Hispanic",31008,53940,912.0
2013,Illinois,"Black, non-Hispanic",31008,57200,912.0
2013,Illinois,Overall,31008,53940,9892.0
2013,Illinois,Overall,31008,57200,9892.0
2013,Illinois,Female,31008,53940,4998.0
2013,Illinois,Female,31008,57200,4998.0
2013,Illinois,"White, non-Hispanic",31008,53940,8711.0
2013,Illinois,"White, non-Hispanic",31008,57200,8711.0
2014,Illinois,Asian or Pacific Islander,30843,54920,73.0
2014,Illinois,Male,30843,54920,4825.0
2014,Illinois,"Black, non-Hispanic",30843,54920,934.0
2014,Illinois,Female,30843,54920,5117.0
2014,Illinois,"White, non-Hispanic",30843,54920,8753.0
2014,Illinois,Overall,30843,54920,9942.0
2014,Illinois,Hispanic,30843,54920,161.0
2015,Illinois,Asian or Pacific Islander,33862,60410,77.0
2015,Illinois,Female,33862,60410,5129.0
2015,Illinois,Male,33862,60410,4837.0
2015,Illinois,"Black, non-Hispanic",33862,60410,1022.0
2015,Illinois,Overall,33862,60410,9966.0
2015,Illinois,Hispanic,33862,60410,160.0
2015,Illinois,"White, non-Hispanic",33862,60410,8680.0
2016,Illinois,Hispanic,31825,61390,160.0
2016,Illinois,Asian or Pacific Islander,31825,61390,73.0
2016,Illinois,Overall,31825,61390,9985.0
2016,Illinois,"Black, non-Hispanic",31825,61390,1016.0
2016,Illinois,Male,31825,61390,5019.0
2016,Illinois,Female,31825,61390,4966.0
2016,Illinois,"White, non-Hispanic",31825,61390,8713.0
2017,Illinois,Asian or Pacific Islander,34249,65970,77.0
2017,Illinois,Asian or Pacific Islander,34249,64610,77.0
2017,Illinois,Male,34249,65970,5052.0
2017,Illinois,Male,34249,64610,5052.0
2017,Illinois,Hispanic,34249,65970,168.0
2017,Illinois,Hispanic,34249,64610,168.0
2017,Illinois,Overall,34249,65970,10341.0
2017,Illinois,Overall,34249,64610,10341.0
2017,Illinois,"Black, non-Hispanic",34249,65970,1011.0
2017,Illinois,"Black, non-Hispanic",34249,64610,1011.0
2017,Illinois,"White, non-Hispanic",34249,65970,9063.0
2017,Illinois,"White, non-Hispanic",34249,64610,9063.0
2017,Illinois,Female,34249,65970,5289.0
2017,Illinois,Female,34249,64610,5289.0
2018,Illinois,Overall,33755,70150,10268.0
2018,Illinois,Male,33755,70150,4893.0
2018,Illinois,"Black, non-Hispanic",33755,70150,1119.0
2018,Illinois,Asian or Pacific Islander,33755,70150,80.0
2018,Illinois,Female,33755,70150,5375.0
2018,Illinois,"White, non-Hispanic",33755,70150,8864.0
2018,Illinois,Hispanic,33755,70150,181.0
2019,Illinois,Male,34300,74400,4854.0
2019,Illinois,Asian or Pacific Islander,34300,74400,91.0
2019,Illinois,Female,34300,74400,5071.0
2019,Illinois,"Black, non-Hispanic",34300,74400,1121.0
2019,Illinois,Hispanic,34300,74400,185.0
2019,Illinois,Overall,34300,74400,9925.0
2019,Illinois,"White, non-Hispanic",34300,74400,8512.0
2020,Illinois,Male,43904,74330,5864.0
2020,Illinois,Female,43904,74330,5848.0
2020,Illinois,Hispanic,43904,74330,342.0
2020,Illinois,"White, non-Hispanic",43904,74330,9543.0
2020,Illinois,"Black, non-Hispanic",43904,74330,1653.0
2020,Illinois,Asian or Pacific Islander,43904,74330,130.0
2020,Illinois,Overall,43904,74330,11712.0
2011,Indiana,Male,11525,44450,4050.0
2011,Indiana,"Black, non-Hispanic",11525,44450,380.0
2011,Indiana,Overall,11525,44450,7894.0
2011,Indiana,Hispanic,11525,44450,30.0
2011,Indiana,"White, non-Hispanic",11525,44450,7464.0
2011,Indiana,Female,11525,44450,3844.0
2012,Indiana,Overall,15417,46160,7946.0
2012,Indiana,"Black, non-Hispanic",15417,46160,397.0
2012,Indiana,Female,15417,46160,3881.0
2012,Indiana,Male,15417,46160,4065.0
2012,Indiana,Hispanic,15417,46160,36.0
2012,Indiana,"White, non-Hispanic",15417,46160,7497.0
2013,Indiana,Overall,14373,49460,8479.0
2013,Indiana,Overall,14373,50550,8479.0
2013,Indiana,"Black, non-Hispanic",14373,49460,434.0
2013,Indiana,"Black, non-Hispanic",14373,50550,434.0
2013,Indiana,Hispanic,14373,49460,32.0
2013,Indiana,Hispanic,14373,50550,32.0
2013,Indiana,"White, non-Hispanic",14373,49460,7995.0
2013,Indiana,"White, non-Hispanic",14373,50550,7995.0
2013,Indiana,Female,14373,49460,4131.0
2013,Indiana,Female,14373,50550,4131.0
2013,Indiana,Male,14373,49460,4348.0
2013,Indiana,Male,14373,50550,4348.0
2014,Indiana,Overall,17767,48060,8283.0
2014,Indiana,Male,17767,48060,4272.0
2014,Indiana,"White, non-Hispanic",17767,48060,7790.0
2014,Indiana,Female,17767,48060,4011.0
2014,Indiana,"Black, non-Hispanic",17767,48060,424.0
2014,Indiana,Hispanic,17767,48060,48.0
2015,Indiana,Female,17430,51980,4246.0
2015,Indiana,Male,17430,51980,4255.0
2015,Indiana,"Black, non-Hispanic",17430,51980,401.0
2015,Indiana,Overall,17430,51980,8501.0
2015,Indiana,"White, non-Hispanic",17430,51980,8038.0
2015,Indiana,Hispanic,17430,51980,42.0
2016,Indiana,"Black, non-Hispanic",19097,56090,437.0
2016,Indiana,Overall,19097,56090,8534.0
2016,Indiana,Female,19097,56090,4120.0
2016,Indiana,Hispanic,19097,56090,42.0
2016,Indiana,Male,19097,56090,4414.0
2016,Indiana,"White, non-Hispanic",19097,56090,8024.0
2017,Indiana,Overall,20350,58770,8988.0
2017,Indiana,Overall,20350,58870,8988.0
2017,Indiana,"Black, non-Hispanic",20350,58770,450.0
2017,Indiana,"Black, non-Hispanic",20350,58870,450.0
2017,Indiana,"White, non-Hispanic",20350,58770,8448.0
2017,Indiana,"White, non-Hispanic",20350,58870,8448.0
2017,Indiana,Hispanic,20350,58770,54.0
2017,Indiana,Hispanic,20350,58870,54.0
2017,Indiana,Male,20350,58770,4466.0
2017,Indiana,Male,20350,58870,4466.0
2017,Indiana,Female,20350,58770,4522.0
2017,Indiana,Female,20350,58870,4522.0
2018,Indiana,Overall,20912,59890,9325.0
2018,Indiana,Male,20912,59890,4624.0
2018,Indiana,Female,20912,59890,4701.0
2018,Indiana,"White, non-Hispanic",20912,59890,8727.0
2018,Indiana,"Black, non-Hispanic",20912,59890,512.0
2018,Indiana,Hispanic,20912,59890,56.0
2019,Indiana,Male,23172,66690,4818.0
2019,Indiana,"White, non-Hispanic",23172,66690,8946.0
2019,Indiana,Hispanic,23172,66690,53.0
2019,Indiana,Female,23172,66690,4723.0
2019,Indiana,Overall,23172,66690,9541.0
2019,Indiana,"Black, non-Hispanic",23172,66690,517.0
2020,Indiana,Hispanic,25744,66810,74.0
2020,Indiana,Male,25744,66810,5373.0
2020,Indiana,Female,25744,66810,5188.0
2020,Indiana,"White, non-Hispanic",25744,66810,9816.0
2020,Indiana,Overall,25744,66810,10561.0
2020,Indiana,"Black, non-Hispanic",25744,66810,635.0
2011,Iowa,Male,6431,50220,1829.0
2011,Iowa,"Black, non-Hispanic",6431,50220,37.0
2011,Iowa,Overall,6431,50220,3459.0
2011,Iowa,"White, non-Hispanic",6431,50220,3392.0
2011,Iowa,Female,6431,50220,1630.0
2012,Iowa,Overall,6865,53440,3576.0
2012,Iowa,"Black, non-Hispanic",6865,53440,37.0
2012,Iowa,Female,6865,53440,1670.0
2012,Iowa,Male,6865,53440,1906.0
2012,Iowa,"White, non-Hispanic",6865,53440,3503.0
2013,Iowa,Overall,7012,60160,3618.0
2013,Iowa,Overall,7012,54860,3618.0
2013,Iowa,Female,7012,60160,1705.0
2013,Iowa,Female,7012,54860,1705.0
2013,Iowa,"White, non-Hispanic",7012,60160,3547.0
2013,Iowa,"White, non-Hispanic",7012,54860,3547.0
2013,Iowa,"Black, non-Hispanic",7012,60160,48.0
2013,Iowa,"Black, non-Hispanic",7012,54860,48.0
2013,Iowa,Male,7012,60160,1913.0
2013,Iowa,Male,7012,54860,1913.0
2014,Iowa,"White, non-Hispanic",7995,57810,3579.0
2014,Iowa,Overall,7995,57810,3657.0
2014,Iowa,"Black, non-Hispanic",7995,57810,52.0
2014,Iowa,Female,7995,57810,1723.0
2014,Iowa,Male,7995,57810,1934.0
2015,Iowa,Male,8692,60860,2080.0
2015,Iowa,"Black, non-Hispanic",8692,60860,59.0
2015,Iowa,Overall,8692,60860,3916.0
2015,Iowa,"White, non-Hispanic",8692,60860,3833.0
2015,Iowa,Female,8692,60860,1836.0
2016,Iowa,"Black, non-Hispanic",8247,59090,63.0
2016,Iowa,Overall,8247,59090,3946.0
2016,Iowa,Female,8247,59090,1850.0
2016,Iowa,Male,8247,59090,2096.0
2016,Iowa,"White, non-Hispanic",8247,59090,3843.0
2017,Iowa,Overall,7450,63470,4054.0
